267,   266, 5031
268,   267, 5241
269,   268, 5463
270,   269, 5720
271,   270, 6083
272,   271, 6417
273,   272, 6659
274,   273, 7148
275,   274, 7564
276,   275, 7816
277,   276, 8220
278,   277, 8495
279,   278, 9043
280,   279, 9339
281,   280, 9725
282,   281, 10233
283,   282, 10454
284,   283, 10737
285,   284, 11549
286,   285, 11987
287,   286, 12484
288,   287, 12646
289,   288, 13351
290,   289, 13779
291,   290, 14193
292,   291, 14670
293,   292, 15174
294,   293, 15596
295,   294, 15792
296,   295, 16323
297,   296, 16788
298,   297, 17143
299,   298, 17617
300,   299, 17637
301,   300, 18510
302,   301, 18780
303,   302, 19131
304,   303, 19267
305,   304, 19390
306,   305, 19884
307,   306, 20119
308,   307, 20336
309,   308, 20650
310,   309, 20767
311,   310, 21157
312,   311, 21336
313,   312, 21245
314,   313, 21227
315,   314, 21567
316,   315, 21803
317,   316, 21524
318,   317, 21423
319,   318, 21470
320,   319, 21523
321,   320, 21263
322,   321, 21408
323,   322, 21314
324,   323, 21263
325,   324, 21238
326,   325, 20958
327,   326, 20633
328,   327, 20588
329,   328, 20452
330,   329, 20164
331,   330, 19692
332,   331, 19315
333,   332, 19477
334,   333, 18917
335,   334, 18691
336,   335, 18677
337,   336, 18102
338,   337, 17724
339,   338, 17800
340,   339, 17424
341,   340, 16760
342,   341, 16757
343,   342, 16073
344,   343, 15773
345,   344, 15310
346,   345, 15309
347,   346, 14645
348,   347, 14283
349,   348, 13886
350,   349, 13685
351,   350, 13002
352,   351, 12726
353,   352, 12489
354,   353, 11981
355,   354, 11546
356,   355, 11322
357,   356, 11059
358,   357, 10382
359,   358, 9998
360,   359, 9876
361,   360, 9521
362,   361, 9142
363,   362, 8716
364,   363, 8592
365,   364, 8265
366,   365, 7733
367,   366, 7481
368,   367, 7072
369,   368, 6894
370,   369, 6566
371,   370, 6206
372,   371, 5933
373,   372, 5646
374,   373, 5506
375,   374, 5287
376,   375, 4821
377,   376, 4730
378,   377, 4514
379,   378, 4363
380,   379, 4178
381,   380, 3917
382,   381, 3814
383,   382, 3501
384,   383, 3502
385,   384, 3223
386,   385, 2914
387,   386, 2813
388,   387, 2731
389,   388, 2691
390,   389, 2551
391,   390, 2409
392,   391, 2289
393,   392, 2133
394,   393, 1959
395,   394, 1966
396,   395, 1801
397,   396, 1706
398,   397, 1760
399,   398, 1634
400,   399, 1566
401,   400, 1459
402,   401, 1412
403,   402, 1346
404,   403, 1304
405,   404, 1275
406,   405, 1276
407,   406, 1127
408,   407, 1133
409,   408, 1058
410,   409, 1037
411,   410, 1005
412,   411, 932
413,   412, 961
414,   413, 904
415,   414, 861
416,   415, 897
417,   416, 812
418,   417, 734
419,   418, 720
420,   419, 696
421,   420, 661
422,   421, 630
423,   422, 652
424,   423, 640
425,   424, 571
426,   425, 575
427,   426, 541
428,   427, 549
429,   428, 481
430,   429, 533
431,   430, 485
432,   431, 453
433,   432, 434
434,   433, 443
435,   434, 432
436,   435, 399
437,   436, 431
438,   437, 398
439,   438, 390
440,   439, 379
441,   440, 367
442,   441, 362
443,   442, 334
444,   443, 358
445,   444, 334
446,   445, 353
447,   446, 293
448,   447, 304
449,   448, 305
450,   449, 284
451,   450, 253
452,   451, 250
453,   452, 268
454,   453, 237
455,   454, 246
456,   455, 237
457,   456, 243
458,   457, 196
459,   458, 217
460,   459, 211
461,   460, 212
462,   461, 226
463,   462, 206
464,   463, 195
465,   464, 183
466,   465, 209
467,   466, 160
468,   467, 175
469,   468, 158
470,   469, 196
471,   470, 184
472,   471, 167
473,   472, 132
474,   473, 165
475,   474, 176
476,   475, 145
477,   476, 151
478,   477, 129
479,   478, 148
480,   479, 136
481,   480, 150
482,   481, 120
483,   482, 139
484,   483, 126
485,   484, 124
486,   485, 150
487,   486, 146
488,   487, 118
489,   488, 129
490,   489, 108
491,   490, 140
492,   491, 130
493,   492, 103
494,   493, 123
495,   494, 142
496,   495, 129
497,   496, 142
498,   497, 130
499,   498, 128
500,   499, 123
